data_class,Project ID,Monitoring Location ID,Monitoring Location Name,AU,Activity ID,Activity Type,Activity Media Name,Activity Media Subdivision,Activity Start Date,Activity Start Time,Activity Start Time Zone,Activity Depth/Height Measure,Activity Depth/Height Unit,Sample Collection Method ID,Sample Collection Equipment Name,Sample Collection Equipment Comment,Characteristic Name,Method Speciation,Result Detection Condition,Result Value,Result Unit,Result Measure Qualifier,Result Sample Fraction,Result Status ID,Statistical Base Code,Result Value Type,Result Analytical Method ID,Result Analytical Method Context,Analysis Start Date,Result Detection/Quantitation Limit Type,Result Detection/Quantitation Limit Measure,Result Detection/Quantitation Limit Unit,Result Comment,Activity Comment,WQP Result ID
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-2/3/2005-15:30-FM,Field Msr/Obs,Water,Surface Water,2/3/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,495,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-2/16/2005-11:00-FM,Field Msr/Obs,Water,Surface Water,2/16/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,551,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-3/1/2005-14:30-FM,Field Msr/Obs,Water,Surface Water,3/1/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,462,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-3/15/2005-13:30-FM,Field Msr/Obs,Water,Surface Water,3/15/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,454,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-3/31/2005-12:00-FM,Field Msr/Obs,Water,Surface Water,3/31/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,510,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-4/12/2005-13:00-FM,Field Msr/Obs,Water,Surface Water,4/12/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,467,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-4/26/2005-14:00-FM,Field Msr/Obs,Water,Surface Water,4/26/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,435,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-5/10/2005-14:00-FM,Field Msr/Obs,Water,Surface Water,5/10/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,303,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-5/27/2005-11:00-FM,Field Msr/Obs,Water,Surface Water,5/27/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,401,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-6/21/2005-13:00-FM,Field Msr/Obs,Water,Surface Water,6/21/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,599,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-7/6/2005-15:00-FM,Field Msr/Obs,Water,Surface Water,7/6/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,509,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-7/20/2005-14:00-FM,Field Msr/Obs,Water,Surface Water,7/20/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,347,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-8/9/2005-14:00-FM,Field Msr/Obs,Water,Surface Water,8/9/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,415,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-8/23/2005-13:00-FM,Field Msr/Obs,Water,Surface Water,8/23/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,379,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-9/13/2005-12:00-FM,Field Msr/Obs,Water,Surface Water,9/13/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,431,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-9/28/2005-12:00-FM,Field Msr/Obs,Water,Surface Water,9/28/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,442,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-10/18/2005-13:00-FM,Field Msr/Obs,Water,Surface Water,10/18/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,468,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-11/2/2005-14:00-FM,Field Msr/Obs,Water,Surface Water,11/2/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,621,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-1/4/2006-13:30-FM,Field Msr/Obs,Water,Surface Water,1/4/2006,30:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,638,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-1/18/2006-13:00-FM,Field Msr/Obs,Water,Surface Water,1/18/2006,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,632,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-2/9/2006-15:00-FM,Field Msr/Obs,Water,Surface Water,2/9/2006,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,611,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-5,Red Rock Creek,ID17060305CL005_03T,lp5-TCC-5-3/15/2006-12:00-FM,Field Msr/Obs,Water,Surface Water,3/15/2006,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,570,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-6,Cottonwood Creek headwaters,ID17060305CL003_02,lp5-TCC-6-2/2/2005-10:51-FM,Field Msr/Obs,Water,Surface Water,2/2/2005,51:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,123.2,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-6,Cottonwood Creek headwaters,ID17060305CL003_02,lp5-TCC-6-2/14/2005-11:30-FM,Field Msr/Obs,Water,Surface Water,2/14/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,129.3,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-6,Cottonwood Creek headwaters,ID17060305CL003_02,lp5-TCC-6-3/2/2005-10:00-FM,Field Msr/Obs,Water,Surface Water,3/2/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,120.1,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-6,Cottonwood Creek headwaters,ID17060305CL003_02,lp5-TCC-6-3/17/2005-11:00-FM,Field Msr/Obs,Water,Surface Water,3/17/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,118.3,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-6,Cottonwood Creek headwaters,ID17060305CL003_02,lp5-TCC-6-3/30/2005-10:30-FM,Field Msr/Obs,Water,Surface Water,3/30/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,106.6,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-6,Cottonwood Creek headwaters,ID17060305CL003_02,lp5-TCC-6-4/13/2005-11:30-FM,Field Msr/Obs,Water,Surface Water,4/13/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,114.1,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-6,Cottonwood Creek headwaters,ID17060305CL003_02,lp5-TCC-6-4/28/2005-11:30-FM,Field Msr/Obs,Water,Surface Water,4/28/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,104.1,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-6,Cottonwood Creek headwaters,ID17060305CL003_02,lp5-TCC-6-5/11/2005-11:30-FM,Field Msr/Obs,Water,Surface Water,5/11/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,108,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-6,Cottonwood Creek headwaters,ID17060305CL003_02,lp5-TCC-6-5/24/2005-12:30-FM,Field Msr/Obs,Water,Surface Water,5/24/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,98.5,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-6,Cottonwood Creek headwaters,ID17060305CL003_02,lp5-TCC-6-6/23/2005-11:00-FM,Field Msr/Obs,Water,Surface Water,6/23/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,151.6,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-6,Cottonwood Creek headwaters,ID17060305CL003_02,lp5-TCC-6-7/7/2005-11:00-FM,Field Msr/Obs,Water,Surface Water,7/7/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,166.1,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-6,Cottonwood Creek headwaters,ID17060305CL003_02,lp5-TCC-6-1/5/2006-10:30-FM,Field Msr/Obs,Water,Surface Water,1/5/2006,30:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,173.3,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-6,Cottonwood Creek headwaters,ID17060305CL003_02,lp5-TCC-6-1/19/2006-11:00-FM,Field Msr/Obs,Water,Surface Water,1/19/2006,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,160.4,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-6,Cottonwood Creek headwaters,ID17060305CL003_02,lp5-TCC-6-2/10/2006-14:30-FM,Field Msr/Obs,Water,Surface Water,2/10/2006,30:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,168,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-6,Cottonwood Creek headwaters,ID17060305CL003_02,lp5-TCC-6-3/16/2006-11:00-FM,Field Msr/Obs,Water,Surface Water,3/16/2006,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,149.1,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-7,Cottonwood creek downstream of WWTP,ID17060305CL003_02,lp5-TCC-7-2/2/2005-12:00-FM,Field Msr/Obs,Water,Surface Water,2/2/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,217,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-7,Cottonwood creek downstream of WWTP,ID17060305CL003_02,lp5-TCC-7-2/14/2005-12:30-FM,Field Msr/Obs,Water,Surface Water,2/14/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,228,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-7,Cottonwood creek downstream of WWTP,ID17060305CL003_02,lp5-TCC-7-3/2/2005-11:30-FM,Field Msr/Obs,Water,Surface Water,3/2/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,257,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-7,Cottonwood creek downstream of WWTP,ID17060305CL003_02,lp5-TCC-7-3/17/2005-12:00-FM,Field Msr/Obs,Water,Surface Water,3/17/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,245,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-7,Cottonwood creek downstream of WWTP,ID17060305CL003_02,lp5-TCC-7-3/30/2005-11:30-FM,Field Msr/Obs,Water,Surface Water,3/30/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,197,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-7,Cottonwood creek downstream of WWTP,ID17060305CL003_02,lp5-TCC-7-4/13/2005-12:00-FM,Field Msr/Obs,Water,Surface Water,4/13/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,222,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-7,Cottonwood creek downstream of WWTP,ID17060305CL003_02,lp5-TCC-7-4/27/2005-12:30-FM,Field Msr/Obs,Water,Surface Water,4/27/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,190.6,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-7,Cottonwood creek downstream of WWTP,ID17060305CL003_02,lp5-TCC-7-5/11/2005-12:30-FM,Field Msr/Obs,Water,Surface Water,5/11/2005,30:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,193,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-7,Cottonwood creek downstream of WWTP,ID17060305CL003_02,lp5-TCC-7-5/25/2005-13:00-FM,Field Msr/Obs,Water,Surface Water,5/25/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,161.5,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-7,Cottonwood creek downstream of WWTP,ID17060305CL003_02,lp5-TCC-7-6/23/2005-12:00-FM,Field Msr/Obs,Water,Surface Water,6/23/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,244,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
external,lp5,lp5-TCC-7,Cottonwood creek downstream of WWTP,ID17060305CL003_02,lp5-TCC-7-7/7/2005-12:00-FM,Field Msr/Obs,Water,Surface Water,7/7/2005,00:00.0,PST,NULL,NULL,IASCD 2007,Probe/Sensor,NULL,Conductivity,NULL,NULL,333,uS/cm,NULL,Unfiltered,Accepted,NULL,Actual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
legacy,lp10,lp10-Above Outfall,Above Outfall,ID17060305CL010_02,lp10-Above Outfall-9/5/2000-8:15-SR,Sample-Routine,Water,Surface Water,9/5/2000,15:00.0,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,25,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
legacy,lp10,lp10-Above Outfall,Above Outfall,ID17060305CL010_02,lp10-Above Outfall-9/19/2000-7:45-SR,Sample-Routine,Water,Surface Water,9/19/2000,45:00.0,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,4.1,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
legacy,lp10,lp10-Above Outfall,Above Outfall,ID17060305CL010_02,lp10-Above Outfall-10/3/2000-7:45-SR,Sample-Routine,Water,Surface Water,10/3/2000,45:00.0,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,4.3,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
legacy,lp10,lp10-Below Outfall,Below Outfall,ID17060305CL010_02,lp10-Below Outfall-2/22/2000-9:00-SR,Sample-Routine,Water,Surface Water,2/22/2000,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,22,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
legacy,lp10,lp10-Below Outfall,Below Outfall,ID17060305CL010_02,lp10-Below Outfall-3/7/2000-8:50-SR,Sample-Routine,Water,Surface Water,3/7/2000,50:00.0,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,17.8,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
legacy,lp10,lp10-Below Outfall,Below Outfall,ID17060305CL010_02,lp10-Below Outfall-3/21/2000-8:50-SR,Sample-Routine,Water,Surface Water,3/21/2000,50:00.0,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,18,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
legacy,lp10,lp10-Below Outfall,Below Outfall,ID17060305CL010_02,lp10-Below Outfall-4/4/2000-8:35-SR,Sample-Routine,Water,Surface Water,4/4/2000,35:00.0,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,17,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
legacy,lp10,lp10-Below Outfall,Below Outfall,ID17060305CL010_02,lp10-Below Outfall-4/18/2000-8:35-SR,Sample-Routine,Water,Surface Water,4/18/2000,35:00.0,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,9.5,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
legacy,lp10,lp10-Below Outfall,Below Outfall,ID17060305CL010_02,lp10-Below Outfall-5/2/2000-8:15-SR,Sample-Routine,Water,Surface Water,5/2/2000,15:00.0,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,15,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
legacy,lp10,lp10-Below Outfall,Below Outfall,ID17060305CL010_02,lp10-Below Outfall-5/16/2000-9:00-SR,Sample-Routine,Water,Surface Water,5/16/2000,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,12.5,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
legacy,lp10,lp10-Below Outfall,Below Outfall,ID17060305CL010_02,lp10-Below Outfall-5/30/2000-8:15-SR,Sample-Routine,Water,Surface Water,5/30/2000,15:00.0,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,9,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
legacy,lp10,lp10-Below Outfall,Below Outfall,ID17060305CL010_02,lp10-Below Outfall-6/13/2000-8:15-SR,Sample-Routine,Water,Surface Water,6/13/2000,15:00.0,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,8,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
legacy,lp10,lp10-Below Outfall,Below Outfall,ID17060305CL010_02,lp10-Below Outfall-6/27/2000-8:20-SR,Sample-Routine,Water,Surface Water,6/27/2000,20:00.0,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,5.6,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
legacy,lp10,lp10-Below Outfall,Below Outfall,ID17060305CL010_02,lp10-Below Outfall-7/11/2000--SR,Sample-Routine,Water,Surface Water,7/11/2000,NULL,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,3.5,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
legacy,lp10,lp10-Below Outfall,Below Outfall,ID17060305CL010_02,lp10-Below Outfall-7/25/2000-8:10-SR,Sample-Routine,Water,Surface Water,7/25/2000,10:00.0,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,5.3,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
legacy,lp10,lp10-Below Outfall,Below Outfall,ID17060305CL010_02,lp10-Below Outfall-8/8/2000-8:00-SR,Sample-Routine,Water,Surface Water,8/8/2000,00:00.0,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,22,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
legacy,lp10,lp10-Below Outfall,Below Outfall,ID17060305CL010_02,lp10-Below Outfall-8/22/2000-8:55-SR,Sample-Routine,Water,Surface Water,8/22/2000,55:00.0,PST,NULL,NULL,NULL,NULL,NULL,Turbidity,NULL,NULL,4.2,NTU,NULL,NULL,Accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bob K. and DDS,NULL
